,src,dest,src_EQ,dest_EQ,energy,Ea
6712,1774,1876,-678.44925903109,-678.447826742043,-678.443379312811,0.005879718279061308
6713,1876,1774,-678.447826742043,-678.44925903109,-678.443379312811,0.004447429232072864
6714,1783,1877,-678.419166091594,-678.365092306726,-678.360185911799,0.05898017979495762
6715,1877,1783,-678.365092306726,-678.419166091594,-678.360185911799,0.004906394926933899
6716,1877,1878,-678.365092306726,-678.3340387638269,-678.329790751023,0.03530155570297211
6717,1878,1877,-678.3340387638269,-678.365092306726,-678.329790751023,0.004248012803941492
6718,1878,1879,-678.3340387638269,-678.333767927185,-678.33248589671,0.0015528671169704467
6719,1879,1878,-678.333767927185,-678.3340387638269,-678.33248589671,0.001282030475067586
6720,1791,1880,-678.417239943754,-678.374464177076,-678.360461091863,0.056778851890953774
6721,1880,1791,-678.374464177076,-678.417239943754,-678.360461091863,0.014003085212948463
6722,1880,1881,-678.374464177076,-678.333938964768,-678.332080313405,0.042383863671034305
6723,1881,1880,-678.333938964768,-678.374464177076,-678.332080313405,0.0018586513630225454
6724,1695,894,-678.4996860923239,-678.500547789813,-678.492987491559,0.006698600764934781
6725,894,1695,-678.500547789813,-678.4996860923239,-678.492987491559,0.007560298254020381
6726,1718,692,-678.414701502656,-678.4159721308799,-678.399980450513,0.014721052143045199
6727,692,1718,-678.4159721308799,-678.414701502656,-678.399980450513,0.015991680366937544
6728,1767,1882,-678.4728594029099,-678.484741830674,-678.469501156982,0.0033582459278704846
6729,1882,1767,-678.484741830674,-678.4728594029099,-678.469501156982,0.015240673692005657
6730,1788,1883,-678.525825475892,-678.53080584518,-678.519247511647,0.006577964245025214
6731,1883,1788,-678.53080584518,-678.525825475892,-678.519247511647,0.011558333533002951
6732,1754,1607,-678.512151206303,-678.514350372816,-678.503227379395,0.008923826908016963
6733,1607,1754,-678.514350372816,-678.512151206303,-678.503227379395,0.011122993421054161
6734,1786,1865,-678.498873902964,-678.532100366583,-678.4447241147401,0.05414978822386729
6735,1865,1786,-678.532100366583,-678.498873902964,-678.4447241147401,0.08737625184289755
6736,1865,1884,-678.532100366583,-678.5141243839321,-678.505816367521,0.026283999062002295
6737,1884,1865,-678.5141243839321,-678.532100366583,-678.505816367521,0.008308016411092467
6738,1744,1885,-678.393016806653,-678.393934987219,-678.3916516695599,0.0013651370931029305
6739,1885,1744,-678.393934987219,-678.393016806653,-678.3916516695599,0.0022833176591348092
6740,1770,1886,-678.498718727417,-678.504172157819,-678.481805827211,0.016912900205966253
6741,1886,1770,-678.504172157819,-678.498718727417,-678.481805827211,0.022366330607951568
6742,1740,1845,-678.5062865072811,-678.509207794732,-678.437703238045,0.06858326923611457
6743,1845,1740,-678.509207794732,-678.5062865072811,-678.437703238045,0.0715045566870458
6744,1776,1887,-678.375384210318,-678.500772828754,-678.355431132817,0.019953077500986183
6745,1887,1776,-678.500772828754,-678.375384210318,-678.355431132817,0.14534169593696333
6746,1887,1888,-678.500772828754,-678.472658440354,-678.35563187178,0.1451409569739326
6747,1888,1887,-678.472658440354,-678.500772828754,-678.35563187178,0.11702656857403326
6748,1736,1889,-678.3987925395691,-678.401342204158,-678.396282696997,0.0025098425720671003
6749,1889,1736,-678.401342204158,-678.3987925395691,-678.396282696997,0.005059507161035981
6750,1889,1890,-678.401342204158,-678.408229994142,-678.368596454457,0.0327457497010073
6751,1890,1889,-678.408229994142,-678.401342204158,-678.368596454457,0.03963353968492811
6752,1890,1891,-678.408229994142,-678.524225192035,-678.349982128419,0.05824786572293306
6753,1891,1890,-678.524225192035,-678.408229994142,-678.349982128419,0.17424306361601793
6754,1822,1892,-678.447363300946,-678.410700263211,-678.376057347588,0.07130595335797807
6755,1892,1822,-678.410700263211,-678.447363300946,-678.376057347588,0.034642915622953296
6756,1721,1893,-678.5181784062729,-678.471906831259,-678.467601849629,0.050576556643932236
6757,1893,1721,-678.471906831259,-678.5181784062729,-678.467601849629,0.00430498163007087
6758,1893,1894,-678.471906831259,-678.465418661551,-678.463713817756,0.008193013503046132
6759,1894,1893,-678.465418661551,-678.471906831259,-678.463713817756,0.0017048437949824802
6760,626,1895,-678.465991230741,-678.464964516729,-678.463832448522,0.0021587822189985673
6761,1895,626,-678.464964516729,-678.465991230741,-678.463832448522,0.001132068206970871
6762,1798,1896,-678.488029189575,-678.50585412872,-678.48820116427,-0.00017197469503571483
6763,1896,1798,-678.50585412872,-678.488029189575,-678.48820116427,0.017652964450007858
6764,1805,1897,-678.3999622092949,-678.401972862943,-678.3910002371231,0.008961972171846355
6765,1897,1805,-678.401972862943,-678.3999622092949,-678.3910002371231,0.010972625819931636
6766,1792,1898,-678.428929621932,-678.458636560389,-678.229817134634,0.1991124872979526
6767,1898,1792,-678.458636560389,-678.428929621932,-678.229817134634,0.2288194257549776
6768,1815,1899,-678.5309302409851,-678.532224139013,-678.5139398465631,0.016990394422009558
6769,1899,1815,-678.532224139013,-678.5309302409851,-678.5139398465631,0.018284292449948225
6770,1684,1900,-678.4856184009681,-678.501709722877,-678.393348116551,0.09227028441705443
6771,1900,1684,-678.501709722877,-678.4856184009681,-678.393348116551,0.10836160632595693
6772,1741,1074,-678.497438126665,-678.466250615394,-678.4426354080359,0.054802718629048286
6773,1074,1741,-678.466250615394,-678.497438126665,-678.4426354080359,0.02361520735803424
6774,820,701,-678.417903677216,-678.418029360484,-678.417963484387,-5.980717094189458e-05
6775,701,820,-678.418029360484,-678.417903677216,-678.417963484387,6.58760969827199e-05
6776,1327,1901,-678.4409626894139,-678.486707831281,-678.435040173164,0.005922516249938781
6777,1901,1327,-678.486707831281,-678.4409626894139,-678.435040173164,0.051667658117025894
6778,1726,1902,-678.454392278693,-678.4534621582791,-678.3720267559829,0.08236552271011988
6779,1902,1726,-678.4534621582791,-678.454392278693,-678.3720267559829,0.0814354022961652
6780,1780,1781,-678.508042931436,-678.510285646881,-678.504135563089,0.003907368346972362
6781,1781,1780,-678.510285646881,-678.508042931436,-678.504135563089,0.0061500837920220874
6782,1735,1571,-678.432144699367,-678.425934816623,-678.426973443666,0.005171255700929578
6783,1571,1735,-678.425934816623,-678.432144699367,-678.426973443666,-0.001038627043044471
6784,1766,1849,-678.498051166165,-678.4952586829099,-678.494672415575,0.0033787505900590986
6785,1849,1766,-678.4952586829099,-678.498051166165,-678.494672415575,0.000586267334938384
6786,1773,1774,-678.473525150221,-678.44925903109,-678.447048080934,0.026477069287011545
6787,1774,1773,-678.44925903109,-678.473525150221,-678.447048080934,0.0022109501560407807
6788,1163,1903,-678.4639492228749,-678.476099060303,-678.461955612767,0.001993610107888344
6789,1903,1163,-678.476099060303,-678.4639492228749,-678.461955612767,0.01414344753595742
6790,1762,1904,-678.355735346496,-678.411258251901,-678.348373054465,0.007362292030961726
6791,1904,1762,-678.411258251901,-678.355735346496,-678.348373054465,0.06288519743600318
6792,1769,1554,-678.459562753959,-678.4608577904061,-678.451776007701,0.00778674625792064
6793,1554,1769,-678.4608577904061,-678.459562753959,-678.451776007701,0.009081782705038677
6794,1779,1905,-678.481708681742,-678.495786919684,-678.41832193091,0.06338675083202361
6795,1905,1779,-678.495786919684,-678.481708681742,-678.41832193091,0.07746498877395425
6796,1577,804,-678.5067546864921,-678.507464681743,-678.492525353152,0.014229333340040284
6797,804,1577,-678.507464681743,-678.5067546864921,-678.492525353152,0.014939328591026424
6798,804,412,-678.507464681743,-678.507401903781,-678.5065222826851,0.0009423990579762176
6799,412,804,-678.507401903781,-678.507464681743,-678.5065222826851,0.0008796210959189921
6800,1799,1906,-678.439087911911,-678.441791462292,-678.439808108929,-0.0007201970180403805
6801,1906,1799,-678.441791462292,-678.439087911911,-678.439808108929,0.001983353363016249
6802,1906,1907,-678.441791462292,-678.450823509,-678.426128360257,0.015663102034977783
6803,1907,1906,-678.450823509,-678.441791462292,-678.426128360257,0.024695148742921447
6804,1907,1908,-678.450823509,-678.452872672173,-678.448549737314,0.0022737716859637658
6805,1908,1907,-678.452872672173,-678.450823509,-678.448549737314,0.004322934859033012
6806,690,845,-678.447530468368,-678.451985985806,-678.445115072006,0.002415396361925559
6807,845,690,-678.451985985806,-678.447530468368,-678.445115072006,0.006870913799957634
6808,1761,1909,-678.35599671017,-678.4381181268441,-678.35443569869,0.0015610114799073926
6809,1909,1761,-678.4381181268441,-678.35599671017,-678.35443569869,0.08368242815402027
6810,518,412,-678.507323173272,-678.507401903781,-678.502687615773,0.004635557499000242
6811,412,518,-678.507401903781,-678.507323173272,-678.502687615773,0.00471428800801732
6812,849,934,-678.488413038979,-678.487646567923,-678.487891522009,0.0005215169700250044
6813,934,849,-678.487646567923,-678.488413038979,-678.487891522009,-0.0002449540860425259
6814,1444,1910,-678.4937874844491,-678.494420924578,-678.492095501995,0.001691982454076424
6815,1910,1444,-678.494420924578,-678.4937874844491,-678.492095501995,0.0023254225829987263
6816,1910,1359,-678.494420924578,-678.494938586067,-678.494023137917,0.00039778666098300164
6817,1359,1910,-678.494938586067,-678.494420924578,-678.494023137917,0.0009154481499535905
6818,1359,1910,-678.494938586067,-678.494420924578,-678.494666787996,0.0002717980709121548
6819,1910,1359,-678.494420924578,-678.494938586067,-678.494666787996,-0.00024586341805843404
6820,1763,1911,-678.481435062621,-678.505495393219,-678.477414202697,0.004020859924025899
6821,1911,1763,-678.505495393219,-678.481435062621,-678.477414202697,0.028081190522016186
6822,1754,1607,-678.512151206303,-678.514350372816,-678.511705785471,0.0004454208319657482
6823,1607,1754,-678.514350372816,-678.512151206303,-678.511705785471,0.0026445873450029467
6824,1789,1790,-678.39589680455,-678.41486154603,-678.395984164496,-8.735994595099328e-05
6825,1790,1789,-678.41486154603,-678.39589680455,-678.395984164496,0.018877381534025517
6826,1790,1791,-678.41486154603,-678.417239943754,-678.405969222856,0.008892323173995464
6827,1791,1790,-678.417239943754,-678.41486154603,-678.405969222856,0.011270720897982756
6828,1791,1792,-678.417239943754,-678.428929621932,-678.365464521292,0.05177542246201483
6829,1792,1791,-678.428929621932,-678.417239943754,-678.365464521292,0.06346510063997357
6830,1820,1821,-678.438287579116,-678.445286352782,-678.4305617136711,0.007725865444967894
6831,1821,1820,-678.445286352782,-678.438287579116,-678.4305617136711,0.014724639110909266
6832,1821,1822,-678.445286352782,-678.447363300946,-678.439520439898,0.0057659128839304685
6833,1822,1821,-678.447363300946,-678.445286352782,-678.439520439898,0.007842861047947736
6834,1822,1912,-678.447363300946,-678.4471979162,-678.441164410685,0.006198890260975531
6835,1912,1822,-678.4471979162,-678.447363300946,-678.441164410685,0.006033505515006254
6836,1775,1913,-678.47258695836,-678.474254517703,-678.401370777886,0.07121618047403899
6837,1913,1775,-678.474254517703,-678.47258695836,-678.401370777886,0.07288373981702989
6838,1913,1914,-678.474254517703,-678.381988657569,-678.371137920382,0.10311659732099088
6839,1914,1913,-678.381988657569,-678.474254517703,-678.371137920382,0.010850737186956394
6840,683,9,-678.4656127503309,-678.467754250364,-678.4542119242881,0.01140082604285908
6841,9,683,-678.467754250364,-678.4656127503309,-678.4542119242881,0.013542326075935307
6842,1758,1915,-678.397680402966,-678.332128581662,-678.285703093963,0.1119773090030094
6843,1915,1758,-678.332128581662,-678.397680402966,-678.285703093963,0.046425487699025325
6844,1915,1916,-678.332128581662,-678.40989984626,-678.325064706241,0.007063875420953991
6845,1916,1915,-678.40989984626,-678.332128581662,-678.325064706241,0.08483514001898129
6846,1916,1917,-678.40989984626,-678.4062674398909,-678.3417420771569,0.06815776910309523
6847,1917,1916,-678.4062674398909,-678.40989984626,-678.3417420771569,0.06452536273400256
6848,1797,1726,-678.453763973977,-678.454392278693,-678.452766287817,0.0009976861599625408
6849,1726,1797,-678.454392278693,-678.453763973977,-678.452766287817,0.0016259908760503095
6850,1726,1918,-678.454392278693,-678.461706591011,-678.439681318201,0.014710960492038794
6851,1918,1726,-678.461706591011,-678.454392278693,-678.439681318201,0.022025272809969465
6852,1918,1919,-678.461706591011,-678.438549563729,-678.376460000805,0.08524659020599756
6853,1919,1918,-678.438549563729,-678.461706591011,-678.376460000805,0.06208956292402945
6854,1919,1920,-678.438549563729,-678.43763632908,-678.437115194446,0.0014343692829470456
6855,1920,1919,-678.43763632908,-678.438549563729,-678.437115194446,0.000521134633913789
6856,1732,1921,-678.488322204073,-678.418651996339,-678.335420501096,0.15290170297703298
6857,1921,1732,-678.418651996339,-678.488322204073,-678.335420501096,0.08323149524301243
6858,1921,1922,-678.418651996339,-678.410851078986,-678.388849577562,0.029802418776966988
6859,1922,1921,-678.410851078986,-678.418651996339,-678.388849577562,0.022001501423915215
6860,1739,1848,-678.4700050503341,-678.487067565521,-678.445829013012,0.02417603732203588
6861,1848,1739,-678.487067565521,-678.4700050503341,-678.445829013012,0.04123855250895758
6862,1848,1923,-678.487067565521,-678.465368253481,-678.435972931038,0.05109463448297902
6863,1923,1848,-678.465368253481,-678.487067565521,-678.435972931038,0.02939532244295151
6864,1874,1924,-678.465377625663,-678.462572661505,-678.465044254403,0.00033337126001242723
6865,1924,1874,-678.462572661505,-678.465377625663,-678.465044254403,-0.002471592898018571
6866,1811,1925,-678.431982925508,-678.434588527611,-678.399418494292,0.032564431215973855
6867,1925,1811,-678.434588527611,-678.431982925508,-678.399418494292,0.035170033318991045
6868,1925,1926,-678.434588527611,-678.42853859229,-678.425603974656,0.008984552954984792
6869,1926,1925,-678.42853859229,-678.434588527611,-678.425603974656,0.002934617633968628
6870,1450,1927,-678.443512199013,-678.442608410777,-678.443123182554,0.00038901645893929526
6871,1927,1450,-678.442608410777,-678.443512199013,-678.443123182554,-0.0005147717770341842
6872,1510,1928,-678.423199568281,-678.4296765614611,-678.4231361110241,6.34572569424563e-05
6873,1928,1510,-678.4296765614611,-678.423199568281,-678.4231361110241,0.0065404504370008
6874,1928,1929,-678.4296765614611,-678.42639424345,-678.426574996985,0.0031015644760827854
6875,1929,1928,-678.42639424345,-678.4296765614611,-678.426574996985,-0.0001807535350053513
6876,596,746,-678.417246021693,-678.416440218993,-678.416666158351,0.0005798633420681654
6877,746,596,-678.416440218993,-678.417246021693,-678.416666158351,-0.00022593935796066944
6878,746,445,-678.416440218993,-678.41663339408,-678.415446779469,0.000993439523995221
6879,445,746,-678.41663339408,-678.416440218993,-678.415446779469,0.0011866146110151021
6880,1874,1930,-678.465377625663,-678.475386800273,-678.4454190280941,0.019958597568916048
6881,1930,1874,-678.475386800273,-678.465377625663,-678.4454190280941,0.02996777217890667
6882,18,118,-678.468035069086,-678.467638003895,-678.462863873689,0.005171195396997064
6883,118,18,-678.467638003895,-678.468035069086,-678.462863873689,0.004774130205987603
6884,118,29,-678.467638003895,-678.467604903473,-678.466166834861,0.001471169033948172
6885,29,118,-678.467604903473,-678.467638003895,-678.466166834861,0.001438068611946619
6886,1156,1931,-678.466647442326,-678.467580549806,-678.462832374397,0.003815067929053839
6887,1931,1156,-678.467580549806,-678.466647442326,-678.462832374397,0.004748175409076794
6888,732,1932,-678.498144372498,-678.496661277671,-678.483889467105,0.014254905393045192
6889,1932,732,-678.496661277671,-678.498144372498,-678.483889467105,0.01277181056605059
6890,1932,1933,-678.496661277671,-678.480294088815,-678.440277119962,0.05638415770897609
6891,1933,1932,-678.480294088815,-678.496661277671,-678.440277119962,0.040016968852910395
6892,1282,1934,-678.440618569047,-678.47620266723,-678.428093949193,0.012524619854048069
6893,1934,1282,-678.47620266723,-678.440618569047,-678.428093949193,0.04810871803704231
6894,685,317,-678.500552887155,-678.501454639748,-678.4850585677291,0.015494319425897629
6895,317,685,-678.501454639748,-678.500552887155,-678.4850585677291,0.016396072018892482
6896,1875,1935,-678.48256404875,-678.48389303886,-678.481295290659,0.0012687580909869212
6897,1935,1875,-678.48389303886,-678.48256404875,-678.481295290659,0.002597748200969363
6898,1796,1936,-678.500014715873,-678.503156715082,-678.474210095396,0.02580462047706078
6899,1936,1796,-678.503156715082,-678.500014715873,-678.474210095396,0.028946619686053054
6900,1936,1937,-678.503156715082,-678.528020513455,-678.401752855031,0.10140386005105029
6901,1937,1936,-678.528020513455,-678.503156715082,-678.401752855031,0.12626765842401255
6902,1735,1929,-678.432144699367,-678.42639424345,-678.4279585908889,0.00418610847805212
6903,1929,1735,-678.42639424345,-678.432144699367,-678.4279585908889,-0.0015643474389435141
6904,32,54,-678.46648949554,-678.467223189524,-678.452725524132,0.0137639714080251
6905,54,32,-678.467223189524,-678.46648949554,-678.452725524132,0.014497665392013914
6906,54,1504,-678.467223189524,-678.467675750587,-678.449665050917,0.01755813860700073
6907,1504,54,-678.467675750587,-678.467223189524,-678.449665050917,0.01801069966995783
6908,804,412,-678.507464681743,-678.507401903781,-678.505311611204,0.002153070539065993
6909,412,804,-678.507401903781,-678.507464681743,-678.505311611204,0.0020902925770087677
6910,1871,1938,-678.429711357975,-678.464708174562,-678.368330904157,0.061380453817946545
6911,1938,1871,-678.464708174562,-678.429711357975,-678.368330904157,0.09637727040501431
6912,1170,678,-678.49906898796,-678.524312489315,-678.481275078541,0.017793909418969633
6913,678,1170,-678.524312489315,-678.49906898796,-678.481275078541,0.043037410773990814
6914,678,405,-678.524312489315,-678.492710002825,-678.476380171153,0.0479323181619975
6915,405,678,-678.492710002825,-678.524312489315,-678.476380171153,0.016329831672010187
6916,1872,1939,-678.411674629264,-678.428286103922,-678.405454597891,0.006220031373004531
6917,1939,1872,-678.428286103922,-678.411674629264,-678.405454597891,0.02283150603102513
6918,1939,1940,-678.428286103922,-678.4480115060791,-678.404091079712,0.02419502421003017
6919,1940,1939,-678.4480115060791,-678.428286103922,-678.404091079712,0.04392042636709448
6920,1881,1941,-678.333938964768,-678.334746767177,-678.296682341982,0.03725662278600339
6921,1941,1881,-678.334746767177,-678.333938964768,-678.296682341982,0.03806442519498887
6922,1882,1942,-678.484741830674,-678.414370447064,-678.381176219384,0.10356561129003694
6923,1942,1882,-678.414370447064,-678.484741830674,-678.381176219384,0.03319422768004188
6924,1170,1943,-678.49906898796,-678.496223547247,-678.486907876157,0.012161111802925006
6925,1943,1170,-678.496223547247,-678.49906898796,-678.486907876157,0.009315671090007527
6926,1943,926,-678.496223547247,-678.4966470345311,-678.480360628341,0.015862918906009327
6927,926,1943,-678.4966470345311,-678.496223547247,-678.480360628341,0.01628640619003363
6928,926,1944,-678.4966470345311,-678.502935035556,-678.4778025478411,0.01884448668999994
6929,1944,926,-678.502935035556,-678.4966470345311,-678.4778025478411,0.025132487714927265
6930,1944,926,-678.502935035556,-678.4966470345311,-678.4729359073191,0.0299991282369092
6931,926,1944,-678.4966470345311,-678.502935035556,-678.4729359073191,0.023711127211981875
6932,1876,1945,-678.447826742043,-678.4156023237709,-678.357540334498,0.09028640754502248
6933,1945,1876,-678.4156023237709,-678.447826742043,-678.357540334498,0.058061989272914616
6934,1893,1946,-678.471906831259,-678.417895662085,-678.406945738006,0.06496109325303223
6935,1946,1893,-678.417895662085,-678.471906831259,-678.406945738006,0.010949924079000084
6936,1880,1947,-678.374464177076,-678.381247257171,-678.3666181360501,0.007846041025914019
6937,1947,1880,-678.381247257171,-678.374464177076,-678.3666181360501,0.014629121120947275
6938,592,1627,-678.494987947181,-678.539504573119,-678.493525812473,0.0014621347080492342
6939,1627,592,-678.539504573119,-678.494987947181,-678.493525812473,0.04597876064599404
6940,1627,1948,-678.539504573119,-678.494675602204,-678.4926908489309,0.046813724188041306
6941,1948,1627,-678.494675602204,-678.539504573119,-678.4926908489309,0.0019847532730636885
6942,1734,1949,-678.523958506765,-678.527635687841,-678.506136895599,0.01782161116602765
6943,1949,1734,-678.527635687841,-678.523958506765,-678.506136895599,0.021498792242027776
6944,1870,1760,-678.428178471117,-678.4252660252749,-678.425998203428,0.0021802676890274597
6945,1760,1870,-678.4252660252749,-678.428178471117,-678.425998203428,-0.0007321781530436056
6946,1886,1770,-678.504172157819,-678.498718727417,-678.503190171995,0.000981985823955256
6947,1770,1886,-678.498718727417,-678.504172157819,-678.503190171995,-0.004471444578030059
6948,1311,1397,-678.5235858358529,-678.531745833749,-678.523157568034,0.00042826781896110333
6949,1397,1311,-678.531745833749,-678.5235858358529,-678.523157568034,0.008588265715047783
6950,1397,1950,-678.531745833749,-678.5288138157409,-678.508391982519,0.02335385123001288
6951,1950,1397,-678.5288138157409,-678.531745833749,-678.508391982519,0.02042183322191704
6952,412,754,-678.507401903781,-678.5066359389231,-678.4935443185379,0.013857585243044923
6953,754,412,-678.5066359389231,-678.507401903781,-678.4935443185379,0.01309162038512568
6954,754,1055,-678.5066359389231,-678.506769170255,-678.506352957979,0.00028298094412093633
6955,1055,754,-678.506769170255,-678.5066359389231,-678.506352957979,0.0004162122760362763
6956,1879,1951,-678.333767927185,-678.334576934151,-678.3302445587931,0.003523368391938675
6957,1951,1879,-678.334576934151,-678.333767927185,-678.3302445587931,0.004332375357876117
6958,1899,1952,-678.532224139013,-678.532407213898,-678.522871973134,0.009352165879022323
6959,1952,1899,-678.532407213898,-678.532224139013,-678.522871973134,0.009535240763966613
6960,1889,1953,-678.401342204158,-678.429449398748,-678.40266552884,-0.0013233246819481792
6961,1953,1889,-678.429449398748,-678.401342204158,-678.40266552884,0.026783869908058477
6962,1953,1954,-678.429449398748,-678.41583199226,-678.3800563034121,0.04939309533597225
6963,1954,1953,-678.41583199226,-678.429449398748,-678.3800563034121,0.03577568884793436
6964,1043,623,-678.42510804268,-678.420376959141,-678.41739260019,0.007715442489939051
6965,623,1043,-678.420376959141,-678.42510804268,-678.41739260019,0.0029843589509255253
6966,1876,1955,-678.447826742043,-678.496534412969,-678.42743432749,0.020392414553043636
6967,1955,1876,-678.496534412969,-678.447826742043,-678.42743432749,0.0691000854790218
6968,1873,1956,-678.44583114788,-678.44729974732,-678.432866497347,0.01296465053292195
6969,1956,1873,-678.44729974732,-678.44583114788,-678.432866497347,0.014433249972967133
6970,1956,1957,-678.44729974732,-678.45228344432,-678.3707972881849,0.07650245913509934
6971,1957,1956,-678.45228344432,-678.44729974732,-678.3707972881849,0.08148615613504262
6972,1893,1958,-678.471906831259,-678.509204985643,-678.440350568133,0.03155626312604909
6973,1958,1893,-678.509204985643,-678.471906831259,-678.440350568133,0.06885441751001053
6974,1049,1280,-678.467087522088,-678.4678684370659,-678.464923089334,0.0021644327540570885
6975,1280,1049,-678.4678684370659,-678.467087522088,-678.464923089334,0.002945347731952097
6976,1285,1959,-678.466803533823,-678.465540451818,-678.465921506129,0.000882027694046883
6977,1959,1285,-678.465540451818,-678.466803533823,-678.465921506129,-0.00038105431099211273
6978,1959,54,-678.465540451818,-678.467223189524,-678.454099356234,0.011441095584018512
6979,54,1959,-678.467223189524,-678.465540451818,-678.454099356234,0.013123833290023867
6980,1885,1744,-678.393934987219,-678.393016806653,-678.391018412084,0.0029165751350319624
6981,1744,1885,-678.393016806653,-678.393934987219,-678.391018412084,0.0019983945690000837
6982,1896,1960,-678.50585412872,-678.401389747909,-678.398683815112,0.10717031360798046
6983,1960,1896,-678.401389747909,-678.50585412872,-678.398683815112,0.0027059327969709557
6984,1873,1961,-678.44583114788,-678.455157776702,-678.439583878064,0.006247269815958134
6985,1961,1873,-678.455157776702,-678.44583114788,-678.439583878064,0.015573898637967432
6986,1894,1962,-678.465418661551,-678.466439826726,-678.452996904202,0.012421757348988649
6987,1962,1894,-678.466439826726,-678.465418661551,-678.452996904202,0.013442922523950074
6988,1886,1963,-678.504172157819,-678.497627570404,-678.485233892741,0.01893826507796348
6989,1963,1886,-678.497627570404,-678.504172157819,-678.485233892741,0.012393677662998925
6990,1895,1964,-678.464964516729,-678.468133423379,-678.453064958608,0.011899558120944675
6991,1964,1895,-678.468133423379,-678.464964516729,-678.453064958608,0.015068464770934042
6992,1964,1965,-678.468133423379,-678.45692385876,-678.451379767719,0.016753655659954347
6993,1965,1964,-678.45692385876,-678.468133423379,-678.451379767719,0.005544091040974308
6994,1965,1966,-678.45692385876,-678.488972376223,-678.45139567174,0.0055281870199905825
6995,1966,1965,-678.488972376223,-678.45692385876,-678.45139567174,0.037576704483058165
6996,1898,1967,-678.458636560389,-678.504580200059,-678.459345658714,-0.0007090983250463978
6997,1967,1898,-678.504580200059,-678.458636560389,-678.459345658714,0.045234541344939316
6998,1891,1968,-678.524225192035,-678.480680326109,-678.479258464845,0.04496672719005801
6999,1968,1891,-678.480680326109,-678.524225192035,-678.479258464845,0.001421861264020663
7000,1898,1969,-678.458636560389,-678.5008338420121,-678.459269803702,-0.0006332433130182835
7001,1969,1898,-678.5008338420121,-678.458636560389,-678.459269803702,0.04156403831007083
7002,1900,1970,-678.501709722877,-678.502962230631,-678.494296538391,0.007413184485926649
7003,1970,1900,-678.502962230631,-678.501709722877,-678.494296538391,0.008665692240015233
7004,1877,1971,-678.365092306726,-678.367280940458,-678.362443412222,0.002648894503977317
7005,1971,1877,-678.367280940458,-678.365092306726,-678.362443412222,0.004837528236066646
7006,1971,1880,-678.367280940458,-678.374464177076,-678.36614560983,0.0011353306280170727
7007,1880,1971,-678.374464177076,-678.367280940458,-678.36614560983,0.008318567245964914
7008,1878,1972,-678.3340387638269,-678.333131678921,-678.330560094913,0.0034786689138854854
7009,1972,1878,-678.333131678921,-678.3340387638269,-678.330560094913,0.0025715840079101326
7010,1972,1973,-678.333131678921,-678.360379042815,-678.3183221598359,0.014809519085019929
7011,1973,1972,-678.360379042815,-678.333131678921,-678.3183221598359,0.04205688297906818
7012,1890,1974,-678.408229994142,-678.399842478918,-678.386843931336,0.021386062805959227
7013,1974,1890,-678.399842478918,-678.408229994142,-678.386843931336,0.012998547582014908
7014,1903,1975,-678.476099060303,-678.482727614414,-678.4627281369001,0.013370923402931112
7015,1975,1903,-678.482727614414,-678.476099060303,-678.4627281369001,0.019999477513920283
7016,1883,1976,-678.53080584518,-678.528910905864,-678.519028464286,0.011777380894045564
7017,1976,1883,-678.528910905864,-678.53080584518,-678.519028464286,0.009882441578042744
7018,1871,1977,-678.429711357975,-678.482706509791,-678.390916735175,0.03879462279996915
7019,1977,1871,-678.482706509791,-678.429711357975,-678.390916735175,0.0917897746160179
7020,1977,1978,-678.482706509791,-678.49000763157,-678.453952864441,0.028753645349979706
7021,1978,1977,-678.49000763157,-678.482706509791,-678.453952864441,0.03605476712903055
7022,771,286,-678.514314498523,-678.514364455493,-678.50671757453,0.00759692399310552
7023,286,771,-678.514364455493,-678.514314498523,-678.50671757453,0.007646880963079639
7024,681,412,-678.506749118377,-678.507401903781,-678.4851615953099,0.021587523067069014
7025,412,681,-678.507401903781,-678.506749118377,-678.4851615953099,0.02224030847105496
7026,1900,1979,-678.501709722877,-678.496711901238,-678.4835038224289,0.018205900448037937
7027,1979,1900,-678.496711901238,-678.501709722877,-678.4835038224289,0.0132080788090434
7028,1979,1980,-678.496711901238,-678.494601100494,-678.478760772892,0.017951128345998768
7029,1980,1979,-678.494601100494,-678.496711901238,-678.478760772892,0.015840327602063553
7030,1980,1981,-678.494601100494,-678.497099020548,-678.4927064224,0.0018946780940041208
7031,1981,1980,-678.497099020548,-678.494601100494,-678.4927064224,0.004392598148001525
7032,1760,1982,-678.4252660252749,-678.375183447671,-678.372699188733,0.05256683654192784
7033,1982,1760,-678.375183447671,-678.4252660252749,-678.372699188733,0.0024842589380114077
7034,16,734,-678.4471519018521,-678.448765054355,-678.373412420838,0.07373948101405858
7035,734,16,-678.448765054355,-678.4471519018521,-678.373412420838,0.0753526335170136
7036,734,1983,-678.448765054355,-678.445326560191,-678.442330166137,0.006434888217995649
7037,1983,734,-678.445326560191,-678.448765054355,-678.442330166137,0.0029963940539801115
7038,1887,1984,-678.500772828754,-678.4929014228791,-678.445379937968,0.055392890785924465
7039,1984,1887,-678.4929014228791,-678.500772828754,-678.445379937968,0.047521484911044354
7040,1428,1276,-678.521654114663,-678.493560980772,-678.482161537725,0.03949257693795971
